trial,coCond Force(0) Move(1),ffCond0 [N/(mm/s)],ffCond1 [N/(mm/s)],ffCond2 [N/(mm/s)],ffCond3 [N/(mm/s)],ffCond4 [N/(mm/s)],ffCond5 [N/(mm/s)],ffCond6 [N/(mm/s)],ffCond7 [N/(mm/s)],vmCond [deg],targetAngle[deg],targetDistance[mm],targetForce[N],targetColor,errorCramp
1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000
fs[Hz],recordTime[ms],maxSample,ks[N/mm],kb[N/(mm/s)],kConnection[N/mm],dConnection[N/(mm/s)],VisNoisePosSTD,VisNoiseVelSTD,ConnectionType
1000,15000,15001,0.800000,0.000100,0.100000,0.000100,10.0,5.0,0
targetRadius[mm],cursorRadius[mm],pOffset[mm], , ,dOffset
5.000000,3.000000,0.000000,450.000000,10.000000,0.000000,0.000000,0.000000
p2dScale,p2dScaleForForce,p2dMatrix
1.000000,-nan(ind),1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000
 , , ,
 , , ,
 , , ,
time[ms],instRate[Hz],posX[mm],posY[mm],posZ[mm],velX[mm],velY[mm],velZ[mm],forceX[N],forceY[N],forceZ[N],TargetX,TargetY
17601,1017.267700,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-8.267314,-44.432457
17602,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-8.211334,-44.616021
17603,1001.581665,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-8.154850,-44.798868
17604,1084.582275,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-8.097861,-44.980993
17605,925.716309,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-8.040371,-45.162395
17606,1002.153992,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.982379,-45.343069
17607,997.309937,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.923886,-45.523013
17608,1000.438965,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.864894,-45.702224
17609,982.503906,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.805404,-45.880699
17610,1004.162354,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.745417,-46.058434
17611,1047.651978,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.684933,-46.235427
17612,1063.212769,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.623955,-46.411674
17613,917.723450,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.562483,-46.587173
17614,999.014221,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.500518,-46.761921
17615,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.438061,-46.935914
17616,997.877380,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.375114,-47.109149
17617,1001.867737,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.311679,-47.281625
17618,1001.295776,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.247755,-47.453337
17619,982.228760,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.183344,-47.624283
17620,1106.130249,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.118449,-47.794461
17621,926.449829,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-7.053069,-47.963866
17622,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.987206,-48.132497
17623,1035.588745,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.920861,-48.300350
17624,1002.726990,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.854036,-48.467423
17625,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.786732,-48.633713
17626,962.287781,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.718950,-48.799217
17627,1031.022583,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.650692,-48.963932
17628,1052.998779,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.581959,-49.127855
17629,950.552551,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.512753,-49.290985
17630,1000.724365,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.443074,-49.453318
17631,1008.493103,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.372924,-49.614851
17632,1001.010010,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.302304,-49.775582
17633,999.298889,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.231217,-49.935508
17634,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.159663,-50.094626
17635,997.593567,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.087643,-50.252934
17636,1046.714111,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-6.015160,-50.410429
17637,924.009216,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.942215,-50.567109
17638,1001.010010,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.868809,-50.722971
17639,982.503906,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.794944,-50.878013
17640,1001.867737,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.720621,-51.032231
17641,1018.449158,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.645842,-51.185624
17642,1000.438965,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.570608,-51.338189
17643,1027.398682,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.494921,-51.489923
17644,1053.315063,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.418782,-51.640824
17645,925.960693,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.342193,-51.790889
17646,999.014221,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.265156,-51.940117
17647,1002.440430,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.187672,-52.088504
17648,991.951050,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.109743,-52.236048
17649,989.432739,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-5.031371,-52.382748
17650,1001.867737,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.952556,-52.528599
17651,1054.898926,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.873302,-52.673601
17652,1053.947998,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.793608,-52.817751
17653,911.522583,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.713478,-52.961046
17654,1009.945007,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.632913,-53.103484
17655,998.161377,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.551914,-53.245064
17656,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.470483,-53.385782
17657,1001.867737,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.388623,-53.525636
17658,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.306334,-53.664624
17659,982.503906,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.223618,-53.802745
17660,1002.153992,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.140478,-53.939996
17661,1013.446716,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-4.056915,-54.076374
17662,1086.598145,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.972930,-54.211877
17663,927.184509,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.888527,-54.346504
17664,998.445496,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.803705,-54.480253
17665,1002.153992,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.718468,-54.613120
17666,999.298889,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.632817,-54.745105
17667,998.445496,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.546754,-54.876204
17668,999.868591,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.460281,-55.006417
17669,1022.308044,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.373400,-55.135741
17670,964.404480,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.286112,-55.264174
17671,1111.035522,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.198420,-55.391713
17672,1004.737610,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.110326,-55.518358
17673,991.951050,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-3.021830,-55.644106
17674,1007.334595,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.932936,-55.768955
17675,954.952087,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.843645,-55.892904
17676,1050.475830,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.753960,-56.015950
17677,987.482849,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.663882,-56.138091
17678,1001.295776,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.573413,-56.259326
17679,959.392517,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.482555,-56.379653
17680,992.512451,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.391310,-56.499070
17681,1006.467407,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.299681,-56.617576
17682,1002.153992,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.207669,-56.735167
17683,999.868591,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.115276,-56.851844
17684,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-2.022505,-56.967604
17685,1053.631470,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.929357,-57.082444
17686,1014.325928,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.835834,-57.196365
17687,1004.737610,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.741939,-57.309363
17688,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.647674,-57.421438
17689,982.503906,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.553041,-57.532587
17690,987.760925,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.458042,-57.642809
17691,1016.972717,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.362678,-57.752103
17692,1009.363770,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.266953,-57.860466
17693,1001.581665,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.170869,-57.967898
17694,999.298889,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-1.074427,-58.074396
17695,1000.724365,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.977629,-58.179959
17696,999.868591,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.880479,-58.284587
17697,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.782978,-58.388276
17698,983.881897,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.685128,-58.491026
17699,991.110229,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.586932,-58.592835
17700,1002.153992,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.488391,-58.693702
17701,924.009216,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.389509,-58.793626
17702,999.868591,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.290286,-58.892604
17703,998.445496,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.190727,-58.990637
17704,1002.440430,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,-0.090832,-59.087721
17705,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.009396,-59.183857
17706,1059.999756,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.109954,-59.279042
17707,1031.022583,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.210841,-59.373275
17708,1001.010010,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.312054,-59.466556
17709,904.471130,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.413590,-59.558883
17710,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.515448,-59.650254
17711,1014.912903,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.617624,-59.740668
17712,1085.589233,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.720118,-59.830125
17713,928.903320,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.822925,-59.918622
17714,997.593567,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,0.926045,-60.006160
17715,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.029474,-60.092736
17716,1092.010864,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.133210,-60.178350
17717,978.393005,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.237251,-60.263000
17718,941.621216,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.341594,-60.346686
17719,983.054626,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.446237,-60.429406
17720,1002.726990,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.551178,-60.511160
17721,1043.599854,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.656413,-60.591946
17722,1009.654297,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.761942,-60.671763
17723,1001.581665,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.867760,-60.750610
17724,996.459961,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,1.973866,-60.828487
17725,967.063416,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.080257,-60.905392
17726,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.186931,-60.981325
17727,998.161377,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.293885,-61.056284
17728,1001.867737,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.401117,-61.130269
17729,1073.298340,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.508624,-61.203278
17730,921.339355,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.616404,-61.275312
17731,1055.533813,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.724454,-61.346369
17732,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.832771,-61.416448
17733,999.298889,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,2.941354,-61.485549
17734,1000.724365,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.050199,-61.553671
17735,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.159304,-61.620812
17736,1009.945007,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.268666,-61.686973
17737,989.711914,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.378284,-61.752153
17738,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.488153,-61.816351
17739,989.991272,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.598273,-61.879565
17740,1003.013733,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.708639,-61.941797
17741,1007.623962,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.819250,-62.003044
17742,1036.506836,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,3.930102,-62.063307
17743,964.404480,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.041194,-62.122585
17744,1000.724365,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.152522,-62.180877
17745,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.264084,-62.238182
17746,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.375878,-62.294501
17747,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.487900,-62.349832
17748,1000.153687,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.600148,-62.404175
17749,1036.506836,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.712619,-62.457530
17750,959.130188,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.825311,-62.509896
17751,1007.045349,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,4.938221,-62.561273
17752,1000.724365,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.051346,-62.611661
17753,999.583618,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.164684,-62.661058
17754,1000.438965,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.278231,-62.709465
17755,999.868591,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.391986,-62.756881
17756,999.298889,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.505945,-62.803306
17757,999.868591,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.620105,-62.848739
17758,999.868591,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.734465,-62.893181
17759,990.830200,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.849020,-62.936631
17760,1001.867737,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,5.963769,-62.979089
17761,1007.623962,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,6.078709,-63.020554
17762,1051.735840,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,6.193837,-63.061026
17763,951.325989,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,6.309150,-63.100506
17764,1001.010010,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,6.424645,-63.138992
17765,1000.724365,6.279418,160.369934,-0.354492,0.000000,-0.000000,0.000000,0.000000,-0.000000,0.283594,6.540320,-63.176485
17766,999.298889,6.279149,160.372482,-0.348267,-0.036787,0.346693,0.852052,0.000000,-0.000000,0.283594,6.656172,-63.212985
17767,999.868591,6.279149,160.372482,-0.348267,-0.063513,0.598580,1.471104,0.000000,-0.000000,0.278613,6.772197,-63.248491
17768,1000.153687,6.279418,160.369934,-0.354492,-0.009327,0.087897,0.216042,0.000000,-0.000000,0.278613,6.888394,-63.283003
17769,990.550415,6.279418,160.369934,-0.354492,0.030039,-0.283101,-0.695829,0.000000,-0.000000,0.283594,7.004760,-63.316522
17770,1002.440430,6.279418,160.369934,-0.354492,0.021825,-0.205685,-0.505549,0.000000,-0.000000,0.283594,7.121291,-63.349047
17771,1007.334595,6.279418,160.369934,-0.354492,0.015856,-0.149439,-0.367303,0.000000,-0.000000,0.283594,7.237984,-63.380578
17772,999.298889,6.279418,160.369934,-0.354492,0.011520,-0.108574,-0.266861,0.000000,-0.000000,0.283594,7.354838,-63.411116
17773,999.583618,6.279418,160.369934,-0.354492,0.008370,-0.078883,-0.193886,0.000000,-0.000000,0.283594,7.471849,-63.440659
17774,1000.438965,6.279418,160.369934,-0.354492,0.006081,-0.057312,-0.140866,0.000000,-0.000000,0.283594,7.589014,-63.469209
17775,999.298889,6.279418,160.369934,-0.354492,0.004418,-0.041640,-0.102345,0.000000,-0.000000,0.283594,7.706331,-63.496765
17776,1000.438965,6.279418,160.369934,-0.354492,0.003210,-0.030253,-0.074358,0.000000,-0.000000,0.283594,7.823796,-63.523327
17777,1000.724365,6.279418,160.369934,-0.354492,0.002332,-0.021980,-0.054024,0.000000,-0.000000,0.283594,7.941407,-63.548895
17778,998.729797,6.279418,160.369934,-0.354492,0.001694,-0.015969,-0.039251,0.000000,-0.000000,0.283594,8.059161,-63.573470
17779,998.445496,6.279418,160.369934,-0.354492,0.001231,-0.011602,-0.028518,0.000000,-0.000000,0.283594,8.177055,-63.597051
17780,993.074463,6.279418,160.369934,-0.354492,0.000894,-0.008430,-0.020719,0.000000,-0.000000,0.283594,8.295086,-63.619639
17781,1008.203247,6.279418,160.369934,-0.354492,0.000650,-0.006125,-0.015053,0.000000,-0.000000,0.283594,8.413251,-63.641234
17782,1000.153687,6.279418,160.369934,-0.354492,0.000472,-0.004450,-0.010937,0.000000,-0.000000,0.283594,8.531548,-63.661836
17783,999.298889,6.279418,160.369934,-0.354492,0.000343,-0.003233,-0.007946,0.000000,-0.000000,0.283594,8.649974,-63.681445
17784,1000.724365,6.279418,160.369934,-0.354492,0.000249,-0.002349,-0.005773,0.000000,-0.000000,0.283594,8.768525,-63.700061
17785,999.583618,6.279418,160.369934,-0.354492,0.000181,-0.001707,-0.004194,0.000000,-0.000000,0.283594,8.887199,-63.717685
17786,1000.153687,6.279418,160.369934,-0.354492,0.000132,-0.001240,-0.003047,0.000000,-0.000000,0.283594,9.005993,-63.734317
17787,1000.153687,6.279418,160.369934,-0.354492,0.000096,-0.000901,-0.002214,0.000000,-0.000000,0.283594,9.124903,-63.749956
17788,999.868591,6.279418,160.369934,-0.354492,0.000069,-0.000654,-0.001609,0.000000,-0.000000,0.283594,9.243928,-63.764604
17789,990.270752,6.279418,160.369934,-0.354492,0.000050,-0.000476,-0.001169,0.000000,-0.000000,0.283594,9.363064,-63.778261
17790,1002.440430,6.279418,160.369934,-0.354492,0.000037,-0.000345,-0.000849,0.000000,-0.000000,0.283594,9.482309,-63.790927
17791,1006.756287,6.279418,160.369934,-0.354492,0.000027,-0.000251,-0.000617,0.000000,-0.000000,0.283594,9.601658,-63.802602
17792,1000.153687,6.279418,160.369934,-0.354492,0.000019,-0.000182,-0.000448,0.000000,-0.000000,0.283594,9.721110,-63.813287
17793,1000.438965,6.279418,160.369934,-0.354492,0.000014,-0.000132,-0.000326,0.000000,-0.000000,0.283594,9.840662,-63.822981
17794,999.014221,6.279418,160.369934,-0.354492,0.000010,-0.000096,-0.000237,0.000000,-0.000000,0.283594,9.960310,-63.831687
17795,999.583618,6.279418,160.369934,-0.354492,0.000007,-0.000070,-0.000172,0.000000,-0.000000,0.283594,10.080051,-63.839403
