trial,coCond Force(0) Move(1),ffCond0 [N/(mm/s)],ffCond1 [N/(mm/s)],ffCond2 [N/(mm/s)],ffCond3 [N/(mm/s)],ffCond4 [N/(mm/s)],ffCond5 [N/(mm/s)],ffCond6 [N/(mm/s)],ffCond7 [N/(mm/s)],vmCond [deg],targetAngle[deg],targetDistance[mm],targetForce[N],targetColor,errorCramp
1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000
fs[Hz],recordTime[ms],maxSample,ks[N/mm],kb[N/(mm/s)],kConnection[N/mm],dConnection[N/(mm/s)],VisNoisePosSTD,VisNoiseVelSTD,ConnectionType
1000,15000,15001,0.800000,0.000100,0.100000,0.000100,10.0,5.0,0
targetRadius[mm],cursorRadius[mm],pOffset[mm], , ,dOffset
5.000000,3.000000,0.000000,450.000000,10.000000,0.000000,0.000000,0.000000
p2dScale,p2dScaleForForce,p2dMatrix
1.000000,-nan(ind),1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000
 , , ,
 , , ,
 , , ,
time[ms],instRate[Hz],posX[mm],posY[mm],posZ[mm],velX[mm],velY[mm],velZ[mm],forceX[N],forceY[N],forceZ[N],TargetX,TargetY
19286,1003.013733,86.831902,-19.099047,-0.273468,29.112411,12.349243,-2.547418,0.000000,-0.000000,0.218774,63.045343,-36.788290
19287,1009.945007,86.858505,-19.090597,-0.280090,29.317638,11.776794,-2.767351,0.000000,-0.000000,0.218774,62.928000,-36.830102
19288,1028.302246,86.898216,-19.077375,-0.286743,30.556185,11.586930,-3.860342,0.000000,-0.000000,0.224072,62.810183,-36.871901
19289,974.587097,86.931374,-19.066532,-0.293365,32.200336,11.727067,-4.622374,0.000000,-0.000000,0.229395,62.691896,-36.913689
19290,971.348389,86.971077,-19.053297,-0.300018,33.084915,11.728333,-5.124348,0.000000,-0.000000,0.234692,62.573140,-36.955463
19291,1023.501343,87.004234,-19.042444,-0.306641,33.949142,11.802709,-5.533456,0.000000,-0.000000,0.240015,62.453919,-36.997223
19292,1015.500549,87.037384,-19.031588,-0.313293,33.906712,11.606439,-5.870772,0.000000,-0.000000,0.245313,62.334236,-37.038968
19293,979.759521,87.079338,-19.024498,-0.321472,34.856743,10.895946,-6.280940,0.000000,-0.000000,0.250635,62.214092,-37.080698
19294,980.581238,87.119041,-19.011238,-0.328094,36.266006,10.650193,-6.547271,0.000000,-0.000000,0.257178,62.093491,-37.122410
19295,1014.912903,87.151787,-18.999275,-0.328094,36.214741,11.180858,-5.646789,0.000000,-0.000000,0.262476,61.972436,-37.164104
19296,972.965027,87.193741,-18.992165,-0.336273,36.436043,10.735553,-5.189083,0.000000,-0.000000,0.262476,61.850928,-37.205779
19297,1052.998779,87.233437,-18.978886,-0.342896,37.766586,10.664090,-5.812170,0.000000,-0.000000,0.269019,61.728971,-37.247435
19298,987.760925,87.274986,-18.970673,-0.344421,38.764812,10.775741,-5.385002,0.000000,-0.000000,0.274316,61.606567,-37.289070
19299,971.079468,87.314674,-18.957378,-0.351074,39.044426,10.709843,-5.000278,0.000000,-0.000000,0.275537,61.483720,-37.330683
19300,995.046509,87.356224,-18.949154,-0.352600,39.289391,10.672217,-4.722353,0.000000,-0.000000,0.280859,61.360431,-37.372273
19301,1032.540161,87.397774,-18.940920,-0.354126,40.063198,10.042346,-3.855089,0.000000,-0.000000,0.282080,61.236704,-37.413840
19302,997.593567,87.437065,-18.926517,-0.354126,40.330750,10.429655,-3.016824,0.000000,-0.000000,0.283301,61.112542,-37.455381
19303,996.176941,87.478607,-18.918270,-0.355652,40.319012,10.672305,-2.400299,0.000000,-0.000000,0.283301,60.987946,-37.496898
19304,1029.207397,87.520157,-18.910015,-0.357178,40.798191,10.045981,-2.167693,0.000000,-0.000000,0.284521,60.862920,-37.538387
19305,1020.523438,87.552895,-18.897999,-0.357178,40.054714,10.143044,-1.790221,0.000000,-0.000000,0.285742,60.737467,-37.579849
19306,956.514587,87.594833,-18.890818,-0.365356,39.154308,9.992125,-2.368989,0.000000,-0.000000,0.285742,60.611589,-37.621282
19307,996.176941,87.636383,-18.882542,-0.366882,39.590897,9.332859,-2.997954,0.000000,-0.000000,0.292285,60.485289,-37.662685
19308,1014.619324,87.671379,-18.876667,-0.368408,39.277946,8.728779,-2.599060,0.000000,-0.000000,0.293506,60.358570,-37.704057
19309,959.392517,87.706375,-18.870787,-0.369934,37.982922,7.933808,-2.301618,0.000000,-0.000000,0.294727,60.231435,-37.745398
19310,1008.493103,87.743637,-18.871059,-0.373016,37.326149,6.503821,-2.295624,0.000000,-0.000000,0.295947,60.103886,-37.786705
19311,1023.501343,87.778641,-18.865170,-0.374542,37.155331,5.517628,-2.304677,0.000000,-0.000000,0.298413,59.975926,-37.827979
19312,997.593567,87.815903,-18.865431,-0.377594,36.976753,4.803352,-2.307063,0.000000,-0.000000,0.299634,59.847558,-37.869217
19313,1002.153992,87.853172,-18.865685,-0.380676,37.056110,3.425122,-2.514486,0.000000,-0.000000,0.302075,59.718785,-37.910420
19314,1025.896118,87.883896,-18.868347,-0.383728,36.340374,2.084959,-2.677344,0.000000,-0.000000,0.304541,59.589610,-37.951585
19315,1008.203247,87.914619,-18.871006,-0.386780,34.949268,0.779493,-2.798485,0.000000,-0.000000,0.306982,59.460035,-37.992712
19316,980.033264,87.951897,-18.871246,-0.389862,34.623589,0.173177,-2.867536,0.000000,-0.000000,0.309424,59.330064,-38.033799
19317,1018.744995,87.985291,-18.881136,-0.401093,34.804832,-1.278885,-4.061048,0.000000,-0.000000,0.311890,59.199698,-38.074846
19318,985.817566,88.016022,-18.883781,-0.404175,34.083553,-2.658807,-4.930685,0.000000,-0.000000,0.320874,59.068942,-38.115852
19319,968.933411,88.049026,-18.892576,-0.408783,33.280155,-3.448747,-4.607372,0.000000,-0.000000,0.323340,58.937797,-38.156814
19320,1003.587708,88.082436,-18.902452,-0.420013,33.138897,-5.021290,-5.501979,0.000000,-0.000000,0.327026,58.806267,-38.197733
19321,1046.401855,88.108902,-18.913658,-0.424622,32.449757,-6.602658,-6.201374,0.000000,-0.000000,0.336011,58.674355,-38.238607
19322,935.094360,88.141914,-18.922440,-0.429230,31.585754,-7.518575,-5.756114,0.000000,-0.000000,0.339697,58.542062,-38.279435
19323,1021.712524,88.177605,-18.938456,-0.442017,32.158745,-8.817659,-6.560327,0.000000,-0.000000,0.343384,58.409394,-38.320216
19324,1001.867737,88.206352,-18.955801,-0.448181,32.291927,-11.015569,-7.398477,0.000000,-0.000000,0.353613,58.276351,-38.360948
19325,1002.153992,88.235504,-18.974230,-0.460968,31.396921,-12.900278,-7.974348,0.000000,-0.000000,0.358545,58.142937,-38.401631
19326,1002.440430,88.264252,-18.991568,-0.467133,30.749731,-14.270041,-8.394273,0.000000,-0.000000,0.368774,58.009155,-38.442263
19327,986.927124,88.302238,-19.013716,-0.481476,31.411829,-15.727432,-8.882548,0.000000,-0.000000,0.373706,57.875008,-38.482844
19328,1020.820435,88.326729,-19.039621,-0.489197,31.369036,-18.027031,-9.469584,0.000000,-0.000000,0.385181,57.740498,-38.523371
19329,1043.289429,88.358170,-19.064182,-0.503540,30.697699,-20.212366,-10.008437,0.000000,-0.000000,0.391357,57.605629,-38.563844
19330,1005.313538,88.389214,-19.087654,-0.511261,31.059677,-21.410534,-10.385246,0.000000,-0.000000,0.402832,57.470403,-38.604262
19331,1001.010010,88.422943,-19.118357,-0.527161,31.454369,-22.978914,-10.790195,0.000000,-0.000000,0.409009,57.334824,-38.644624
19332,999.298889,88.456276,-19.147968,-0.536438,32.028244,-24.937866,-11.291572,0.000000,-0.000000,0.421729,57.198894,-38.684927
19333,999.014221,88.490013,-19.178658,-0.552368,32.437454,-26.351006,-11.653876,0.000000,-0.000000,0.429150,57.062616,-38.725172
19334,983.881897,88.523354,-19.208260,-0.561676,32.665829,-27.313829,-11.899771,0.000000,-0.000000,0.441895,56.925993,-38.765356
19335,1014.619324,88.557106,-19.238937,-0.577606,32.905182,-28.077129,-12.114658,0.000000,-0.000000,0.449341,56.789029,-38.805479
19336,988.317566,88.597015,-19.266094,-0.586914,33.987522,-28.318541,-12.278604,0.000000,-0.000000,0.462085,56.651725,-38.845540
19337,982.779236,88.632652,-19.301825,-0.597809,34.880802,-29.039190,-11.648437,0.000000,-0.000000,0.469531,56.514085,-38.885536
19338,1012.568970,88.668297,-19.337547,-0.608673,35.071621,-30.838808,-11.439631,0.000000,-0.000000,0.478247,56.376112,-38.925468
19339,947.215515,88.703949,-19.373264,-0.619568,35.038460,-31.970802,-11.238061,0.000000,-0.000000,0.486938,56.237809,-38.965333
19340,1009.073364,88.739601,-19.408974,-0.630463,34.998829,-32.774399,-11.089351,0.000000,-0.000000,0.495654,56.099178,-39.005131
19341,1004.449890,88.777542,-19.450823,-0.642944,35.564491,-34.479237,-11.285277,0.000000,-0.000000,0.504370,55.960223,-39.044860
19342,1046.401855,88.813210,-19.486519,-0.653870,36.158901,-35.898434,-11.485759,0.000000,-0.000000,0.514355,55.820947,-39.084519
19343,952.876648,88.851166,-19.528351,-0.666351,36.325184,-36.632034,-11.548116,0.000000,-0.000000,0.523096,55.681352,-39.124107
19344,1005.025513,88.889130,-19.570177,-0.678864,36.559635,-37.805279,-11.750067,0.000000,-0.000000,0.533081,55.541442,-39.163622
19345,1005.890137,88.927101,-19.611996,-0.691406,37.006939,-38.958672,-11.991462,0.000000,-0.000000,0.543091,55.401219,-39.203063
19346,999.868591,88.967361,-19.659948,-0.705505,37.619602,-40.604099,-12.377967,0.000000,-0.000000,0.553125,55.260687,-39.242429
19347,986.372070,89.001053,-19.710335,-0.719635,37.386269,-42.844425,-12.841816,0.000000,-0.000000,0.564404,55.119849,-39.281719
19348,1047.339233,89.039040,-19.752131,-0.732208,37.153133,-43.901409,-13.048849,0.000000,-0.000000,0.575708,54.978707,-39.320930
19349,1003.013733,89.072746,-19.802504,-0.746368,37.061169,-44.782349,-13.237405,0.000000,-0.000000,0.585767,54.837264,-39.360063
19350,962.551880,89.108345,-19.857925,-0.755463,36.238655,-46.730995,-12.775901,0.000000,-0.000000,0.597095,54.695524,-39.399116
19351,993.355713,89.148636,-19.905838,-0.769653,36.491699,-47.745354,-12.425756,0.000000,-0.000000,0.604370,54.553489,-39.438087
19352,1005.313538,89.182358,-19.956188,-0.783875,36.625435,-48.110073,-12.925251,0.000000,-0.000000,0.615723,54.411162,-39.476975
19353,1027.699707,89.217964,-20.011587,-0.793030,36.253643,-49.651752,-12.651148,0.000000,-0.000000,0.627100,54.268547,-39.515778
19354,1031.325806,89.245117,-20.064375,-0.807281,35.175339,-51.295845,-12.506641,0.000000,-0.000000,0.634424,54.125647,-39.554496
19355,989.153687,89.281136,-20.120844,-0.823120,34.260780,-52.341930,-13.258123,0.000000,-0.000000,0.645825,53.982464,-39.593127
19356,953.135620,89.317154,-20.177303,-0.838989,34.462589,-53.015930,-13.863910,0.000000,-0.000000,0.658496,53.839001,-39.631670
19357,1004.737610,89.352783,-20.232672,-0.848236,34.631687,-53.474831,-13.431770,0.000000,-0.000000,0.671191,53.695262,-39.670123
19358,1026.496582,89.382233,-20.291569,-0.864166,34.191528,-54.717602,-13.283273,0.000000,-0.000000,0.678589,53.551249,-39.708486
19359,991.110229,89.413559,-20.355511,-0.875061,33.223038,-56.678902,-13.382296,0.000000,-0.000000,0.691333,53.406965,-39.746756
19360,1042.359253,89.449196,-20.410856,-0.884369,33.466320,-57.724762,-12.547816,0.000000,-0.000000,0.700049,53.262414,-39.784932
19361,945.938232,89.480530,-20.474783,-0.895294,33.449047,-58.087814,-11.882517,0.000000,-0.000000,0.707495,53.117599,-39.823013
19362,1014.619324,89.511871,-20.538704,-0.906281,32.704536,-59.331326,-11.592450,0.000000,-0.000000,0.716235,52.972522,-39.860998
19363,992.793396,89.536613,-20.605074,-0.917267,31.467766,-60.976803,-11.459276,0.000000,-0.000000,0.725024,52.827187,-39.898885
19364,980.307129,89.567551,-20.667894,-0.921631,30.368832,-61.724358,-10.428445,0.000000,-0.000000,0.733813,52.681596,-39.936672
19365,1013.739624,89.592293,-20.734251,-0.932678,29.639477,-62.456535,-9.718153,0.000000,-0.000000,0.737305,52.535753,-39.974360
19366,1001.295776,89.614342,-20.793386,-0.935486,27.981300,-62.664871,-8.999266,0.000000,-0.000000,0.746143,52.389661,-40.011945
19367,995.046509,89.639076,-20.859732,-0.946564,26.712471,-62.644894,-8.456846,0.000000,-0.000000,0.748389,52.243322,-40.049427
19368,965.466309,89.663406,-20.924986,-0.951050,25.983374,-63.148071,-8.268452,0.000000,-0.000000,0.757251,52.096740,-40.086804
19369,1009.363770,89.687737,-20.990232,-0.955566,25.445328,-63.491810,-7.244314,0.000000,-0.000000,0.760840,51.949918,-40.124075
19370,1009.073364,89.705452,-21.057936,-0.960083,24.285372,-64.469193,-6.534308,0.000000,-0.000000,0.764453,51.802858,-40.161238
19371,1056.805908,89.727493,-21.117043,-0.963013,23.270502,-64.715263,-5.818696,0.000000,-0.000000,0.768066,51.655564,-40.198292
19372,998.729797,89.745201,-21.184734,-0.967590,22.505064,-64.796852,-5.300840,0.000000,-0.000000,0.770410,51.508040,-40.235236
19373,942.380188,89.764778,-21.257460,-0.967163,21.286699,-65.685394,-4.450943,0.000000,-0.000000,0.774072,51.360287,-40.272068
19374,1009.945007,89.789093,-21.322674,-0.971802,21.341997,-66.092773,-3.846130,0.000000,-0.000000,0.773730,51.212309,-40.308787
19375,1000.153687,89.806374,-21.389257,-0.969818,21.221523,-66.123619,-3.188358,0.000000,-0.000000,0.777441,51.064110,-40.345391
19376,1005.890137,89.817039,-21.458302,-0.967865,19.241024,-66.637032,-1.802187,0.000000,-0.000000,0.775854,50.915691,-40.381879
19377,989.153687,89.834312,-21.524874,-0.965942,17.775011,-66.907753,-0.805054,0.000000,-0.000000,0.774292,50.767057,-40.418249
19378,1065.797363,89.851982,-21.592531,-0.970673,17.819017,-67.468163,-1.039128,0.000000,-0.000000,0.772754,50.618209,-40.454500
19379,984.710571,89.862617,-21.661556,-0.968781,16.944963,-68.165405,-1.217754,0.000000,-0.000000,0.776538,50.469152,-40.490631
19380,978.666016,89.875519,-21.736702,-0.968567,15.460683,-68.867516,-0.631823,0.000000,-0.000000,0.775024,50.319889,-40.526639
19381,979.759521,89.886139,-21.805716,-0.966766,14.372233,-69.329597,-0.212946,0.000000,-0.000000,0.774854,50.170422,-40.562524
19382,992.231689,89.905647,-21.878378,-0.966614,14.503031,-69.467285,0.082034,0.000000,-0.000000,0.773413,50.020754,-40.598285
19383,1009.073364,89.915833,-21.946285,-0.958191,14.580487,-69.691162,1.213227,0.000000,-0.000000,0.773291,49.870889,-40.633918
19384,992.793396,89.919785,-22.017750,-0.956451,12.523717,-69.697594,2.251943,0.000000,-0.000000,0.766553,49.720829,-40.669424
19385,998.161377,89.926003,-22.095329,-0.956390,10.470758,-70.920853,1.853426,0.000000,-0.000000,0.765161,49.570578,-40.704801
19386,1000.438965,89.929520,-22.165688,-0.948059,8.923265,-71.732437,2.467486,0.000000,-0.000000,0.765112,49.420139,-40.740047
19387,1003.300659,89.926384,-22.238506,-0.939758,6.517903,-71.723412,4.044000,0.000000,-0.000000,0.758447,49.269514,-40.775160
19388,1005.313538,89.916992,-22.314884,-0.938110,2.996075,-72.592216,4.275991,0.000000,-0.000000,0.751807,49.118707,-40.810139
19389,987.482849,89.907173,-22.390160,-0.929871,-0.459418,-73.396790,4.419609,0.000000,-0.000000,0.750488,48.967722,-40.844984
19390,1074.942993,89.890686,-22.467892,-0.921661,-4.105457,-74.907372,5.507175,0.000000,-0.000000,0.743896,48.816560,-40.879691
19391,952.100708,89.869797,-22.554207,-0.915131,-8.152886,-77.076942,6.030700,0.000000,-0.000000,0.737329,48.665225,-40.914260
19392,991.110229,89.846603,-22.634392,-0.906952,-11.813755,-78.094101,6.311567,0.000000,-0.000000,0.732104,48.513720,-40.948689
19393,996.176941,89.818993,-22.723156,-0.900482,-15.518568,-79.685684,6.545021,0.000000,-0.000000,0.725562,48.362049,-40.982976
19394,997.877380,89.782425,-22.808250,-0.892365,-20.059603,-81.585365,6.716393,0.000000,-0.000000,0.720386,48.210214,-41.017121
19395,1009.363770,89.748085,-22.899456,-0.885956,-24.341011,-83.461662,6.842569,0.000000,-0.000000,0.713892,48.058218,-41.051121
19396,997.309937,89.713692,-22.990646,-0.879578,-27.153072,-85.648788,6.696178,0.000000,-0.000000,0.708765,47.906064,-41.084976
19397,1040.812744,89.670341,-23.078167,-0.871552,-30.628038,-87.104790,6.850299,0.000000,-0.000000,0.703662,47.753756,-41.118682
19398,984.987061,89.622131,-23.173145,-0.858582,-34.962284,-88.516418,7.834845,0.000000,-0.000000,0.697241,47.601296,-41.152240
19399,967.596985,89.564941,-23.264446,-0.843994,-39.510349,-89.163574,9.342201,0.000000,-0.000000,0.686865,47.448688,-41.185647
19400,995.328857,89.507690,-23.355724,-0.829407,-44.113140,-89.262856,10.678443,0.000000,-0.000000,0.675195,47.295935,-41.218902
19401,1016.383362,89.443726,-23.449432,-0.814850,-48.784775,-90.276688,11.739547,0.000000,-0.000000,0.663525,47.143039,-41.252003
19402,999.583618,89.370766,-23.539452,-0.798615,-54.361851,-90.891113,12.745778,0.000000,-0.000000,0.651880,46.990005,-41.284949
19403,999.014221,89.299591,-23.634449,-0.777466,-59.249165,-91.287788,14.339868,0.000000,-0.000000,0.638892,46.836834,-41.317739
19404,1053.947998,89.226509,-23.724403,-0.761292,-63.359390,-92.235611,15.613963,0.000000,-0.000000,0.621973,46.683529,-41.350369
19405,999.868591,89.139603,-23.818111,-0.738495,-68.510727,-92.753075,16.768076,0.000000,-0.000000,0.609033,46.530095,-41.382840
19406,949.009460,89.047768,-23.919224,-0.710785,-73.645134,-93.280678,18.866856,0.000000,-0.000000,0.590796,46.376534,-41.415150
19407,993.074463,88.956261,-24.021408,-0.689758,-77.920914,-94.727188,20.132433,0.000000,-0.000000,0.568628,46.222849,-41.447296
19408,1019.929932,88.862434,-24.117424,-0.667053,-82.194351,-96.045624,20.628286,0.000000,-0.000000,0.551807,46.069044,-41.479277
19409,977.847534,88.761848,-24.215832,-0.644348,-86.326057,-96.281631,21.167097,0.000000,-0.000000,0.533643,45.915120,-41.511093
19410,1008.783142,88.658951,-24.308060,-0.619965,-90.434517,-95.782333,21.756468,0.000000,-0.000000,0.515479,45.761082,-41.542740
19411,999.868591,88.549286,-24.402664,-0.595581,-94.965950,-95.192184,22.482302,0.000000,-0.000000,0.495972,45.606932,-41.574219
19412,1001.867737,88.432838,-24.499641,-0.571228,-100.020767,-95.321487,22.982008,0.000000,-0.000000,0.476465,45.452674,-41.605526
19413,1002.153992,88.316307,-24.596550,-0.546906,-104.669472,-95.757904,23.347954,0.000000,-0.000000,0.456982,45.298310,-41.636660
19414,1000.153687,88.190773,-24.689690,-0.520874,-109.262283,-95.522209,23.840406,0.000000,-0.000000,0.437524,45.143843,-41.667621
19415,1001.295776,88.071869,-24.780334,-0.494843,-112.908203,-94.482269,24.427002,0.000000,-0.000000,0.416699,44.989278,-41.698405
19416,998.729797,87.937256,-24.869614,-0.467133,-116.773132,-93.174072,25.081505,0.000000,-0.000000,0.395874,44.834615,-41.729013
19417,1025.296387,87.811882,-24.963661,-0.447754,-120.878593,-92.999649,24.708433,0.000000,-0.000000,0.373706,44.679860,-41.759441
19418,966.796875,87.677116,-25.052780,-0.420074,-123.294334,-92.456360,24.314463,0.000000,-0.000000,0.358203,44.525014,-41.789689
19419,1003.013733,87.540474,-25.136818,-0.397278,-126.208305,-90.401184,24.441767,0.000000,-0.000000,0.336060,44.370081,-41.819754
19420,1001.867737,87.399231,-25.229305,-0.376221,-129.862885,-89.792770,23.755327,0.000000,-0.000000,0.317822,44.215064,-41.849636
19421,1057.443115,87.260262,-25.307041,-0.351715,-133.864639,-89.064217,23.676508,0.000000,-0.000000,0.300977,44.059966,-41.879332
19422,998.445496,87.114494,-25.387081,-0.327240,-137.323425,-86.787102,24.080101,0.000000,-0.000000,0.281372,43.904790,-41.908841
19423,950.037659,86.955208,-25.471809,-0.302734,-140.437408,-84.890282,24.012419,0.000000,-0.000000,0.261792,43.749538,-41.938161
19424,1026.196289,86.807129,-25.545517,-0.276520,-143.569229,-82.931190,24.299093,0.000000,-0.000000,0.242188,43.594215,-41.967292
19425,978.393005,86.639198,-25.627415,-0.256958,-147.623276,-81.446449,23.946661,0.000000,-0.000000,0.221216,43.438823,-41.996230
19426,991.390320,86.477921,-25.706818,-0.237366,-151.650635,-80.788368,22.666660,0.000000,-0.000000,0.205566,43.283365,-42.024975
19427,1002.440430,86.305527,-25.776196,-0.214325,-155.734436,-78.856331,22.277590,0.000000,-0.000000,0.189893,43.127843,-42.053524
19428,1026.797119,86.142365,-25.850376,-0.199646,-159.747101,-77.105934,21.401791,0.000000,-0.000000,0.171460,42.972263,-42.081877
19429,965.200623,85.963112,-25.921875,-0.176605,-162.688782,-75.749260,20.648443,0.000000,-0.000000,0.159717,42.816625,-42.110031
19430,1006.178711,85.788391,-25.984737,-0.151825,-165.948547,-72.997253,21.449425,0.000000,-0.000000,0.141284,42.660933,-42.137985
19431,1012.861389,85.609428,-26.057117,-0.135437,-169.449402,-71.582008,21.263174,0.000000,-0.000000,0.121460,42.505191,-42.165737
19432,1049.532959,85.435005,-26.120872,-0.117279,-172.980682,-71.054817,20.324022,0.000000,-0.000000,0.108350,42.349401,-42.193286
19433,972.156067,85.238159,-26.185371,-0.097412,-176.925781,-69.204338,20.012274,0.000000,-0.000000,0.093823,42.193566,-42.220630
19434,977.847534,85.048019,-26.247375,-0.077515,-180.181137,-67.001381,19.840006,0.000000,-0.000000,0.077930,42.037689,-42.247767
19435,1001.581665,84.848953,-26.305408,-0.055908,-183.637863,-64.767265,20.032705,0.000000,-0.000000,0.062012,41.881774,-42.274696
19436,1005.601807,84.649849,-26.363277,-0.034302,-188.100677,-62.805920,20.486639,0.000000,-0.000000,0.044727,41.725823,-42.301414
19437,1044.532104,84.455345,-26.412506,-0.010925,-191.853104,-60.464996,21.191006,0.000000,-0.000000,0.027441,41.569839,-42.327921
19438,982.228760,84.245590,-26.461205,0.007507,-195.369324,-57.334206,21.209337,0.000000,-0.000000,0.008740,41.413825,-42.354215
19439,985.263794,84.026558,-26.504711,0.034332,-199.645294,-53.878071,21.499512,0.000000,-0.000000,-0.006006,41.257785,-42.380294
19440,973.235046,83.807907,-26.549175,0.054535,-203.675201,-50.740005,21.917103,0.000000,-0.000000,-0.027466,41.101721,-42.406156
19441,1012.276794,83.588852,-26.592289,0.081329,-207.413284,-48.562992,22.318069,0.000000,-0.000000,-0.043628,40.945637,-42.431800
19442,1052.051270,83.381989,-26.626774,0.096619,-210.781372,-46.031620,22.121042,0.000000,-0.000000,-0.065063,40.789534,-42.457224
19443,948.239807,83.145615,-26.662891,0.120270,-213.551392,-42.882732,21.330202,0.000000,-0.000000,-0.077295,40.633417,-42.482426
19444,1006.467407,82.925232,-26.701557,0.135529,-216.136749,-40.963776,20.658960,0.000000,-0.000000,-0.096216,40.477288,-42.507405
19445,991.110229,82.689240,-26.738388,0.152527,-219.344666,-39.864685,19.409010,0.000000,-0.000000,-0.108423,40.321151,-42.532159
19446,1000.724365,82.459625,-26.771572,0.176147,-222.761078,-38.285252,19.629454,0.000000,-0.000000,-0.122021,40.165007,-42.556686
19447,1011.984680,82.214813,-26.804035,0.194855,-227.133331,-36.623009,20.073298,0.000000,-0.000000,-0.140918,40.008861,-42.580985
19448,1017.267700,81.985603,-26.837936,0.211823,-230.774902,-35.596928,19.525671,0.000000,-0.000000,-0.155884,39.852715,-42.605054
19449,962.287781,81.725227,-26.868229,0.232239,-233.798141,-34.317989,19.222378,0.000000,-0.000000,-0.169458,39.696571,-42.628891
19450,1001.295776,81.482109,-26.904984,0.255798,-237.402588,-33.713284,19.871107,0.000000,-0.000000,-0.185791,39.540434,-42.652495
19451,1037.733398,81.234909,-26.929115,0.282806,-240.827286,-32.707314,21.487452,0.000000,-0.000000,-0.204639,39.384306,-42.675863
19452,976.486328,80.976234,-26.963638,0.308105,-244.570679,-31.538181,22.808998,0.000000,-0.000000,-0.226245,39.228190,-42.698996
19453,998.729797,80.727058,-26.981068,0.336792,-246.231064,-29.650249,23.853262,0.000000,-0.000000,-0.246484,39.072089,-42.721889
19454,1021.117615,80.473541,-27.007813,0.357147,-248.297409,-27.399397,24.077436,0.000000,-0.000000,-0.269434,38.916005,-42.744543
19455,1033.452881,80.231201,-27.022522,0.385803,-250.007614,-25.469534,24.370243,0.000000,-0.000000,-0.285718,38.759943,-42.766954
19456,947.215515,79.960175,-27.040745,0.409546,-250.950562,-22.666939,24.814140,0.000000,-0.000000,-0.308643,38.603904,-42.789123
19457,1043.910400,79.709511,-27.052101,0.433258,-253.165405,-20.187506,24.469713,0.000000,-0.000000,-0.327637,38.447891,-42.811046
19458,985.263794,79.452126,-27.065380,0.456970,-254.345459,-17.807671,24.336273,0.000000,-0.000000,-0.346606,38.291909,-42.832722
19459,988.596130,79.192787,-27.072178,0.482330,-254.472214,-15.374820,24.282269,0.000000,-0.000000,-0.365576,38.135958,-42.854150
19460,1003.874939,78.933510,-27.078701,0.507690,-255.475143,-12.712437,24.529598,0.000000,-0.000000,-0.385864,37.980043,-42.875327
19461,978.939148,78.667519,-27.087109,0.533020,-256.750458,-10.975850,24.668259,0.000000,-0.000000,-0.406152,37.824167,-42.896253
19462,1006.756287,78.401588,-27.095222,0.558319,-258.694000,-9.933782,24.771601,0.000000,-0.000000,-0.426416,37.668331,-42.916925
19463,999.868591,78.135712,-27.103046,0.583618,-260.849731,-9.118077,24.911728,0.000000,-0.000000,-0.446655,37.512540,-42.937341
19464,1000.153687,77.870270,-27.111748,0.602234,-262.109283,-8.598065,24.077555,0.000000,-0.000000,-0.466895,37.356796,-42.957501
19465,993.637085,77.604515,-27.118992,0.627441,-262.780457,-8.133377,23.442831,0.000000,-0.000000,-0.481787,37.201101,-42.977402
19466,1007.623962,77.340767,-27.132168,0.650970,-263.310120,-8.422658,23.676037,0.000000,-0.000000,-0.501953,37.045460,-42.997042
19467,1024.098999,77.075127,-27.138828,0.676147,-264.781311,-8.578661,23.942116,0.000000,-0.000000,-0.520776,36.889874,-43.016421
19468,988.874817,76.800835,-27.141083,0.702972,-266.592682,-7.169451,24.521414,0.000000,-0.000000,-0.540918,36.734346,-43.035535
19469,964.139343,76.520203,-27.146297,0.723175,-267.705719,-5.892125,24.076277,0.000000,-0.000000,-0.562378,36.578880,-43.054385
19470,1024.098999,76.255112,-27.153240,0.741638,-268.550964,-5.646243,22.713064,0.000000,-0.000000,-0.578540,36.423478,-43.072966
19471,1059.039551,75.996864,-27.157803,0.760071,-269.566101,-5.447912,21.733570,0.000000,-0.000000,-0.593311,36.268144,-43.091280
19472,981.678955,75.718346,-27.168331,0.778503,-270.568542,-5.723682,20.907814,0.000000,-0.000000,-0.608057,36.112879,-43.109322
19473,963.344971,75.445114,-27.171402,0.791931,-269.886688,-5.671156,19.405455,0.000000,-0.000000,-0.622803,35.957687,-43.127092
19474,997.593567,75.173492,-27.179234,0.810303,-269.060059,-5.292782,18.348557,0.000000,-0.000000,-0.633545,35.802571,-43.144589
19475,997.877380,74.900040,-27.180515,0.830322,-269.774414,-4.784861,18.538183,0.000000,-0.000000,-0.648242,35.647533,-43.161809
19476,1003.300659,74.630440,-27.193989,0.846985,-270.238586,-5.199368,18.458714,0.000000,-0.000000,-0.664258,35.492577,-43.178752
19477,1000.438965,74.352226,-27.202953,0.865265,-271.319794,-6.542739,18.172119,0.000000,-0.000000,-0.677588,35.337704,-43.195417
