trial,coCond Force(0) Move(1),ffCond0 [N/(mm/s)],ffCond1 [N/(mm/s)],ffCond2 [N/(mm/s)],ffCond3 [N/(mm/s)],ffCond4 [N/(mm/s)],ffCond5 [N/(mm/s)],ffCond6 [N/(mm/s)],ffCond7 [N/(mm/s)],vmCond [deg],targetAngle[deg],targetDistance[mm],targetForce[N],targetColor,errorCramp
1,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1,0.000000
fs[Hz],recordTime[ms],maxSample,ks[N/mm],kb[N/(mm/s)],kConnection[N/mm],dConnection[N/(mm/s)],VisNoisePosSTD,VisNoiseVelSTD,ConnectionType
1000,15000,15001,0.800000,0.000100,0.100000,0.000100,10.0,5.0,0
targetRadius[mm],cursorRadius[mm],pOffset[mm], , ,dOffset
5.000000,3.000000,0.000000,450.000000,10.000000,0.000000,0.000000,0.000000
p2dScale,p2dScaleForForce,p2dMatrix
1.000000,-nan(ind),1.000000,0.000000,0.000000,0.000000,0.000000,-1.000000,0.000000,1.000000,0.000000
 , , ,
 , , ,
 , , ,
time[ms],instRate[Hz],posX[mm],posY[mm],posZ[mm],velX[mm],velY[mm],velZ[mm],forceX[N],forceY[N],forceZ[N],TargetX,TargetY
15820,1009.073364,-26.561085,-41.209263,-0.883179,-68.715927,-165.878571,-19.345753,0.000000,-0.000000,0.686499,-60.039052,-59.650254
15821,998.161377,-26.634478,-41.361282,-0.908325,-69.133675,-162.288086,-21.084646,0.000000,-0.000000,0.706543,-60.073352,-59.740668
15822,1007.334595,-26.699446,-41.501064,-0.930023,-69.249680,-157.854858,-21.866100,0.000000,-0.000000,0.726660,-60.107061,-59.830125
15823,993.074463,-26.771759,-41.641270,-0.958435,-69.139030,-152.924728,-22.852375,0.000000,-0.000000,0.744019,-60.140178,-59.918622
15824,999.868591,-26.843472,-41.774967,-0.985138,-69.913414,-148.370712,-24.226221,0.000000,-0.000000,0.766748,-60.172701,-60.006160
15825,1045.466187,-26.906857,-41.897659,-1.014923,-69.711288,-143.569321,-25.610983,0.000000,-0.000000,0.788110,-60.204628,-60.092736
15826,964.935059,-26.984652,-42.018833,-1.044800,-70.030296,-137.787521,-26.902678,0.000000,-0.000000,0.811938,-60.235956,-60.178350
15827,991.110229,-27.054777,-42.135456,-1.079559,-70.700310,-131.856812,-28.283592,0.000000,-0.000000,0.835840,-60.266684,-60.263000
15828,1009.363770,-27.123617,-42.239147,-1.110718,-70.420082,-125.875000,-29.633690,0.000000,-0.000000,0.863647,-60.296810,-60.346686
15829,990.270752,-27.199024,-42.335606,-1.140106,-70.923973,-118.785797,-29.874647,0.000000,-0.000000,0.888574,-60.326331,-60.429406
15830,1006.467407,-27.266615,-42.426331,-1.167694,-71.085678,-111.813911,-29.538952,0.000000,-0.000000,0.912085,-60.355245,-60.511160
15831,1001.295776,-27.340769,-42.509830,-1.193512,-71.144997,-105.120117,-28.841618,0.000000,-0.000000,0.934155,-60.383551,-60.591946
15832,1001.867737,-27.413742,-42.581612,-1.222260,-71.879669,-97.607529,-28.469042,0.000000,-0.000000,0.954810,-60.411246,-60.671763
15833,991.110229,-27.485950,-42.645718,-1.242615,-72.043022,-89.406799,-27.414206,0.000000,-0.000000,0.977808,-60.438328,-60.750610
15834,1007.045349,-27.557512,-42.703350,-1.261108,-72.015984,-81.553139,-25.248011,0.000000,-0.000000,0.994092,-60.464796,-60.828487
15835,1001.581665,-27.627748,-42.748077,-1.275909,-71.825142,-73.287308,-22.941025,0.000000,-0.000000,1.008887,-60.490647,-60.905392
15836,999.014221,-27.705338,-42.793224,-1.297363,-72.430931,-65.511597,-21.645884,0.000000,-0.000000,1.020728,-60.515880,-60.981325
15837,992.512451,-27.774258,-42.825016,-1.308502,-72.599503,-58.055447,-20.180756,0.000000,-0.000000,1.037891,-60.540492,-61.056284
15838,999.583618,-27.850529,-42.857235,-1.326263,-72.546959,-50.873447,-18.611738,0.000000,-0.000000,1.046802,-60.564482,-61.130269
15839,992.793396,-27.925320,-42.875340,-1.333710,-73.303825,-43.799427,-16.965513,0.000000,-0.000000,1.061011,-60.587847,-61.203278
15840,1008.783142,-28.006897,-42.888622,-1.352539,-74.679482,-36.087742,-15.936132,0.000000,-0.000000,1.066968,-60.610586,-61.275312
15841,1018.153564,-28.081152,-42.901447,-1.364716,-75.860680,-29.813738,-15.878018,0.000000,-0.000000,1.082031,-60.632697,-61.346369
15842,1048.278198,-28.154034,-42.901367,-1.373230,-75.908051,-23.413591,-14.452576,0.000000,-0.000000,1.091772,-60.654178,-61.416448
15843,941.368469,-28.234253,-42.901699,-1.388336,-75.929237,-17.018948,-13.663295,0.000000,-0.000000,1.098584,-60.675026,-61.485549
15844,1003.300659,-28.313910,-42.896770,-1.408203,-76.423073,-11.707418,-14.600531,0.000000,-0.000000,1.110669,-60.695241,-61.553671
15845,1000.724365,-28.392740,-42.884174,-1.419617,-77.239014,-6.082098,-14.894981,0.000000,-0.000000,1.126563,-60.714820,-61.620812
15846,1046.714111,-28.470997,-42.866314,-1.435791,-78.100739,-0.115167,-14.694980,0.000000,-0.000000,1.135693,-60.733762,-61.686973
15847,957.559082,-28.549376,-42.849632,-1.458588,-78.200974,4.681778,-15.975486,0.000000,-0.000000,1.148633,-60.752064,-61.752153
15848,999.583618,-28.627747,-42.832924,-1.481384,-77.784225,7.895083,-17.708273,0.000000,-0.000000,1.166870,-60.769725,-61.816351
15849,984.987061,-28.705404,-42.809746,-1.502319,-77.675659,11.166902,-18.803387,0.000000,-0.000000,1.185107,-60.786743,-61.879565
15850,1000.724365,-28.782476,-42.781303,-1.528046,-77.428329,15.152807,-20.002935,0.000000,-0.000000,1.201855,-60.803116,-61.941797
15851,1014.032654,-28.859665,-42.754028,-1.560394,-77.490631,18.710758,-22.540350,0.000000,-0.000000,1.222437,-60.818843,-62.003044
15852,1046.714111,-28.930216,-42.732761,-1.587982,-77.088585,20.445932,-24.812151,0.000000,-0.000000,1.248315,-60.833921,-62.063307
15853,957.036560,-29.007376,-42.705425,-1.620331,-76.189384,21.504313,-26.212435,0.000000,-0.000000,1.270386,-60.848349,-62.122585
15854,999.868591,-29.085369,-42.685692,-1.661194,-76.103119,21.928930,-28.866793,0.000000,-0.000000,1.296265,-60.862125,-62.180877
15855,1000.153687,-29.156019,-42.665535,-1.695404,-75.605621,21.415192,-31.240505,0.000000,-0.000000,1.328955,-60.875248,-62.238182
15856,998.445496,-29.226660,-42.645348,-1.729645,-74.225433,21.099117,-32.052948,0.000000,-0.000000,1.356323,-60.887715,-62.294501
15857,1002.440430,-29.305208,-42.630772,-1.765717,-74.328766,20.112934,-32.908024,0.000000,-0.000000,1.383716,-60.899525,-62.349832
15858,1045.777832,-29.369352,-42.617775,-1.801788,-73.933838,18.495890,-34.016178,0.000000,-0.000000,1.412573,-60.910677,-62.404175
15859,1005.313538,-29.440823,-42.605129,-1.844513,-72.705009,17.063057,-35.747787,0.000000,-0.000000,1.441431,-60.921168,-62.457530
15860,943.647827,-29.519352,-42.590462,-1.880585,-72.772064,16.057320,-36.502407,0.000000,-0.000000,1.475610,-60.930998,-62.509896
15861,1006.467407,-29.583479,-42.577389,-1.916687,-71.822487,15.384006,-36.145374,0.000000,-0.000000,1.504468,-60.940163,-62.561273
15862,1049.218994,-29.654665,-42.562294,-1.946136,-71.212196,15.167484,-35.455849,0.000000,-0.000000,1.533350,-60.948663,-62.611661
15863,955.472351,-29.718781,-42.549171,-1.982239,-70.320633,14.924589,-34.703934,0.000000,-0.000000,1.556909,-60.956497,-62.661058
15864,1001.867737,-29.789951,-42.534027,-2.011719,-69.209991,14.656894,-33.967190,0.000000,-0.000000,1.585791,-60.963661,-62.709465
15865,999.298889,-29.853788,-42.518501,-2.034546,-68.749062,14.866682,-31.836023,0.000000,-0.000000,1.609375,-60.970156,-62.756881
15866,990.550415,-29.910421,-42.503777,-2.057373,-66.335487,14.936135,-29.344097,0.000000,-0.000000,1.627637,-60.975979,-62.803306
15867,1009.363770,-29.960590,-42.496296,-2.082062,-62.785912,13.894711,-27.819981,0.000000,-0.000000,1.645898,-60.981128,-62.848739
15868,999.298889,-30.010624,-42.487625,-2.100098,-59.373215,12.326412,-26.086153,0.000000,-0.000000,1.665649,-60.985603,-62.893181
15869,997.593567,-30.061256,-42.484207,-2.113373,-56.877815,10.619476,-23.228884,0.000000,-0.000000,1.680078,-60.989401,-62.936631
15870,996.743103,-30.111151,-42.474339,-2.124786,-55.027550,9.538852,-20.242914,0.000000,-0.000000,1.690698,-60.992521,-62.979089
15871,1006.756287,-30.154453,-42.470551,-2.131409,-52.738735,8.806274,-17.176720,0.000000,-0.000000,1.699829,-60.994962,-63.020554
15872,999.868591,-30.189817,-42.461143,-2.136200,-49.110367,8.212617,-14.047215,0.000000,-0.000000,1.705127,-60.996722,-63.061026
15873,999.868591,-30.232983,-42.456169,-2.136200,-46.415310,7.940390,-10.860194,0.000000,-0.000000,1.708960,-60.997799,-63.100506
15874,997.026428,-30.268953,-42.452015,-2.136200,-44.526283,7.021885,-7.890393,0.000000,-0.000000,1.708960,-60.998193,-63.138992
15875,1048.591675,-30.304922,-42.447857,-2.136200,-42.409897,6.269806,-5.732706,0.000000,-0.000000,1.708960,-60.997901,-63.176485
15876,956.775513,-30.340891,-42.443695,-2.136200,-40.674213,5.701635,-4.165055,0.000000,-0.000000,1.708960,-60.996922,-63.212985
15877,1001.867737,-30.376860,-42.439526,-2.136200,-39.183285,5.263373,-3.026089,0.000000,-0.000000,1.708960,-60.995255,-63.248491
15878,1044.532104,-30.405634,-42.436188,-2.136200,-37.504299,4.875939,-2.198583,0.000000,-0.000000,1.708960,-60.992898,-63.283003
15879,951.068054,-30.441601,-42.432011,-2.136200,-36.034416,4.567278,-1.597364,0.000000,-0.000000,1.708960,-60.989850,-63.316522
15880,1001.867737,-30.471123,-42.435104,-2.138062,-34.902050,3.442024,-1.413610,0.000000,-0.000000,1.708960,-60.986110,-63.349047
15881,995.894104,-30.492702,-42.432590,-2.138062,-32.340275,2.421986,-1.280122,0.000000,-0.000000,1.710449,-60.981676,-63.380578
15882,1001.581665,-30.522226,-42.435677,-2.139893,-30.478642,1.682366,-1.183120,0.000000,-0.000000,1.710449,-60.976546,-63.411116
15883,998.161377,-30.544556,-42.439598,-2.141754,-29.235416,0.267262,-1.364881,0.000000,-0.000000,1.711914,-60.970720,-63.440659
15884,1009.363770,-30.566889,-42.443516,-2.143585,-27.371086,-0.879425,-1.498991,0.000000,-0.000000,1.713403,-60.964196,-63.469209
15885,990.830200,-30.581276,-42.441837,-2.143585,-24.917452,-0.950882,-1.344134,0.000000,-0.000000,1.714868,-60.956973,-63.496765
15886,1001.010010,-30.603607,-42.445755,-2.145447,-23.109875,-0.997415,-1.229630,0.000000,-0.000000,1.714868,-60.949049,-63.523327
15887,998.729797,-30.617859,-42.442898,-2.138824,-21.792847,-0.869306,-0.240552,0.000000,-0.000000,1.716357,-60.940424,-63.548895
15888,1008.783142,-30.632246,-42.441216,-2.138824,-19.763783,-0.008502,0.731026,0.000000,-0.000000,1.711060,-60.931095,-63.573470
15889,992.793396,-30.640192,-42.446812,-2.140656,-17.422720,-0.533023,0.280139,0.000000,-0.000000,1.711060,-60.921062,-63.597051
15890,1003.300659,-30.654579,-42.445129,-2.140656,-15.710756,-0.914960,-0.047390,0.000000,-0.000000,1.712524,-60.910323,-63.619639
15891,990.830200,-30.661636,-42.443111,-2.134033,-14.344084,-0.160151,0.864193,0.000000,-0.000000,1.712524,-60.898877,-63.641234
15892,1066.121216,-30.676023,-42.441425,-2.134033,-13.474730,0.403127,1.526501,0.000000,-0.000000,1.707227,-60.886724,-63.661836
15893,943.394043,-30.683079,-42.439407,-2.127411,-12.797248,0.799131,1.964660,0.000000,-0.000000,1.707227,-60.873861,-63.681445
15894,1001.010010,-30.697329,-42.436546,-2.120758,-12.158023,1.233212,3.190845,0.000000,-0.000000,1.701929,-60.860287,-63.700061
15895,997.877380,-30.704521,-42.435703,-2.120758,-11.764999,1.402962,3.226135,0.000000,-0.000000,1.696606,-60.846002,-63.717685
15896,1061.282593,-30.718771,-42.432842,-2.114136,-11.596752,1.550376,3.306417,0.000000,-0.000000,1.696606,-60.831004,-63.734317
15897,1003.300659,-30.725826,-42.430820,-2.107483,-11.460917,1.819340,4.274657,0.000000,-0.000000,1.691309,-60.815292,-63.749956
15898,991.670654,-30.739937,-42.426781,-2.094238,-11.207717,2.147659,5.814308,0.000000,-0.000000,1.685986,-60.798865,-63.764604
15899,994.200378,-30.754185,-42.423916,-2.087585,-11.992749,2.498643,6.924673,0.000000,-0.000000,1.675391,-60.781722,-63.778261
15900,1003.587708,-30.767677,-42.414616,-2.079132,-12.500945,3.482067,7.096466,0.000000,-0.000000,1.670068,-60.763861,-63.790927
15901,1008.493103,-30.781925,-42.411747,-2.072479,-12.898073,4.202478,7.234229,0.000000,-0.000000,1.663306,-60.745282,-63.802602
15902,950.552551,-30.796171,-42.408878,-2.065857,-13.186954,3.822342,7.032589,0.000000,-0.000000,1.657983,-60.725984,-63.813287
15903,994.482300,-30.810419,-42.406010,-2.059235,-13.369495,3.540933,6.873374,0.000000,-0.000000,1.652686,-60.705965,-63.822981
15904,1011.401123,-30.831100,-42.395859,-2.050751,-14.510036,4.367927,7.068419,0.000000,-0.000000,1.647388,-60.685224,-63.831687
15905,1002.153992,-30.845346,-42.392986,-2.044098,-15.353780,4.971907,7.217093,0.000000,-0.000000,1.640601,-60.663760,-63.839403
15906,984.987061,-30.859592,-42.390114,-2.037476,-15.025434,4.393645,7.045578,0.000000,-0.000000,1.635278,-60.641574,-63.846130
15907,989.991272,-30.881029,-42.386395,-2.030853,-15.736564,4.084167,6.909925,0.000000,-0.000000,1.629980,-60.618662,-63.851869
15908,1064.180542,-30.894516,-42.377083,-2.022369,-16.296646,4.826772,7.152026,0.000000,-0.000000,1.624683,-60.595025,-63.856621
15909,1021.414978,-30.915953,-42.373360,-2.015717,-16.795647,5.383145,7.356431,0.000000,-0.000000,1.617896,-60.570661,-63.860385
15910,980.307129,-30.930197,-42.370483,-2.009094,-17.105349,4.818102,7.159995,0.000000,-0.000000,1.612573,-60.545569,-63.863162
15911,1010.818176,-30.950872,-42.360321,-2.000610,-17.193594,5.292290,7.262981,0.000000,-0.000000,1.607275,-60.519750,-63.864953
15912,1010.235901,-30.979498,-42.355740,-1.993988,-19.302584,5.884538,7.364973,0.000000,-0.000000,1.600488,-60.493200,-63.865759
15913,1000.724365,-31.000170,-42.345573,-1.985504,-20.805656,6.301158,7.427276,0.000000,-0.000000,1.595190,-60.465921,-63.865579
15914,986.927124,-31.028934,-42.342167,-1.985504,-21.825403,6.431169,6.556509,0.000000,-0.000000,1.588403,-60.437910,-63.864414
15915,995.894104,-31.056795,-42.331142,-1.977020,-23.530863,6.635952,5.918136,0.000000,-0.000000,1.588403,-60.409167,-63.862266
15916,1016.088928,-31.085417,-42.326550,-1.970398,-24.865297,6.963313,6.375807,0.000000,-0.000000,1.581616,-60.379691,-63.859135
15917,998.729797,-31.113274,-42.315517,-1.961914,-25.844662,7.206407,6.711502,0.000000,-0.000000,1.576318,-60.349481,-63.855020
15918,984.710571,-31.142035,-42.312099,-1.961914,-26.452618,7.205225,6.034083,0.000000,-0.000000,1.569531,-60.318537,-63.849924
15919,1006.178711,-31.177078,-42.300209,-1.953430,-27.910582,7.335091,5.550417,0.000000,-0.000000,1.569531,-60.286857,-63.843846
15920,986.927124,-31.204929,-42.289165,-1.944946,-28.855719,8.458602,6.343122,0.000000,-0.000000,1.562744,-60.254441,-63.836788
15921,1009.363770,-31.240108,-42.278446,-1.943115,-29.576281,9.118852,6.007390,0.000000,-0.000000,1.555957,-60.221288,-63.828749
15922,940.106934,-31.275145,-42.266541,-1.934631,-30.844727,9.639562,5.709094,0.000000,-0.000000,1.554492,-60.187397,-63.819732
15923,1007.334595,-31.310177,-42.254627,-1.926147,-31.736319,10.178977,6.405237,0.000000,-0.000000,1.547705,-60.152768,-63.809736
15924,999.583618,-31.345207,-42.242710,-1.917664,-32.668163,10.669231,6.979882,0.000000,-0.000000,1.540918,-60.117399,-63.798762
15925,1051.420532,-31.373047,-42.231651,-1.909180,-32.522484,10.974000,7.448411,0.000000,-0.000000,1.534131,-60.081290,-63.786811
15926,1020.820435,-31.408215,-42.220909,-1.907349,-32.537342,11.066892,6.887724,0.000000,-0.000000,1.527344,-60.044441,-63.773884
15927,926.449829,-31.444010,-42.215412,-1.900726,-33.080868,10.240983,6.101862,0.000000,-0.000000,1.525879,-60.006849,-63.759982
15928,1003.587708,-31.479031,-42.203476,-1.892242,-33.372299,9.779048,6.436425,0.000000,-0.000000,1.520581,-59.968516,-63.745105
15929,994.200378,-31.507006,-42.193584,-1.890381,-32.852577,10.091083,6.090217,0.000000,-0.000000,1.513794,-59.929440,-63.729255
15930,1046.714111,-31.542021,-42.181641,-1.881927,-32.680431,10.390138,5.888573,0.000000,-0.000000,1.512305,-59.889621,-63.712432
15931,1022.010193,-31.570766,-42.178177,-1.881927,-32.770725,9.746256,5.491444,0.000000,-0.000000,1.505542,-59.849058,-63.694638
15932,1000.724365,-31.605921,-42.167404,-1.880066,-32.634438,9.043398,4.242036,0.000000,-0.000000,1.505542,-59.807750,-63.675872
15933,958.082214,-31.641851,-42.163063,-1.880066,-33.225918,8.617414,3.334406,0.000000,-0.000000,1.504053,-59.765696,-63.656136
15934,993.355713,-31.677002,-42.152283,-1.878235,-33.619160,8.298354,2.672989,0.000000,-0.000000,1.504053,-59.722897,-63.635432
15935,997.026428,-31.712931,-42.147930,-1.878235,-34.096535,8.091113,2.192539,0.000000,-0.000000,1.502588,-59.679351,-63.613759
15936,989.991272,-31.748859,-42.143574,-1.878235,-34.532585,7.066128,1.592973,0.000000,-0.000000,1.502588,-59.635059,-63.591119
15937,1001.581665,-31.777599,-42.140087,-1.878235,-33.887886,6.205087,1.157363,0.000000,-0.000000,1.502588,-59.590018,-63.567513
15938,1001.581665,-31.813526,-42.135723,-1.878235,-33.476215,5.588258,0.840873,0.000000,-0.000000,1.502588,-59.544230,-63.542942
15939,989.432739,-31.849453,-42.131351,-1.878235,-34.101326,5.253777,0.610930,0.000000,-0.000000,1.502588,-59.497693,-63.517407
15940,989.711914,-31.878193,-42.127853,-1.878235,-33.524902,4.885668,0.443867,0.000000,-0.000000,1.502588,-59.450408,-63.490909
15941,1068.719971,-31.914118,-42.123474,-1.878235,-33.495346,4.667543,0.322488,0.000000,-0.000000,1.502588,-59.402372,-63.463450
15942,1005.313538,-31.942858,-42.119965,-1.878235,-33.535172,4.516883,0.234301,0.000000,-0.000000,1.502588,-59.353587,-63.435029
15943,972.965027,-31.978781,-42.115578,-1.878235,-33.093544,4.351878,0.170230,0.000000,-0.000000,1.502588,-59.304051,-63.405649
15944,1045.466187,-32.007519,-42.112064,-1.878235,-32.930447,4.251548,0.123679,0.000000,-0.000000,1.502588,-59.253765,-63.375310
15945,986.094727,-32.036259,-42.108547,-1.878235,-31.907658,4.068914,0.089858,0.000000,-0.000000,1.502588,-59.202727,-63.344014
15946,952.876648,-32.072182,-42.104149,-1.878235,-31.736572,4.008013,0.065286,0.000000,-0.000000,1.502588,-59.150937,-63.311761
15947,1036.813232,-32.101707,-42.107056,-1.880066,-31.924179,3.076744,-0.214052,0.000000,-0.000000,1.502588,-59.098396,-63.278554
15948,959.654968,-32.137627,-42.102646,-1.880066,-32.093197,2.406026,-0.417005,0.000000,-0.000000,1.504053,-59.045102,-63.244392
15949,993.355713,-32.166367,-42.099113,-1.880066,-31.933245,2.809912,-0.302972,0.000000,-0.000000,1.504053,-58.991055,-63.209278
15950,1000.724365,-32.203079,-42.101128,-1.881927,-32.127605,2.250022,-0.472562,0.000000,-0.000000,1.504053,-58.936256,-63.173213
15951,1007.623962,-32.231815,-42.097591,-1.881927,-32.324390,1.850426,-0.595751,0.000000,-0.000000,1.505542,-58.880703,-63.136197
15952,998.445496,-32.260551,-42.094048,-1.881927,-31.366922,2.318841,-0.432838,0.000000,-0.000000,1.505542,-58.824396,-63.098233
15953,1008.783142,-32.297264,-42.096046,-1.883759,-31.776779,1.896672,-0.568987,0.000000,-0.000000,1.505542,-58.767335,-63.059320
15954,1009.073364,-32.326000,-42.092499,-1.883759,-32.115818,1.595423,-0.667869,0.000000,-0.000000,1.507007,-58.709520,-63.019462
15955,986.649536,-32.355534,-42.095379,-1.885620,-31.282650,1.263863,-0.734211,0.000000,-0.000000,1.507007,-58.650951,-62.978658
15956,1001.867737,-32.392250,-42.097366,-1.887451,-31.742355,0.262012,-1.035233,0.000000,-0.000000,1.508496,-58.591627,-62.936911
15957,995.328857,-32.421783,-42.100239,-1.889313,-32.111797,-0.468828,-1.256209,0.000000,-0.000000,1.509961,-58.531548,-62.894222
15958,1064.180542,-32.450668,-42.097855,-1.895935,-31.552704,-0.381494,-2.128831,0.000000,-0.000000,1.511450,-58.470713,-62.850591
15959,1016.383362,-32.480999,-42.107151,-1.899628,-31.343853,-1.218856,-3.024927,0.000000,-0.000000,1.516748,-58.409124,-62.806022
15960,952.876648,-32.517719,-42.109119,-1.901459,-31.773428,-2.429487,-2.951519,0.000000,-0.000000,1.519702,-58.346779,-62.760513
15961,961.232910,-32.547260,-42.111980,-1.903320,-31.752096,-2.393440,-2.627782,0.000000,-0.000000,1.521167,-58.283678,-62.714069
15962,1011.401123,-32.577599,-42.121262,-1.907013,-31.148624,-3.394693,-2.663000,0.000000,-0.000000,1.522656,-58.219822,-62.666689
15963,1002.153992,-32.607941,-42.130543,-1.910706,-30.985865,-5.018201,-2.952256,0.000000,-0.000000,1.525610,-58.155209,-62.618375
15964,1003.587708,-32.645470,-42.138924,-1.914398,-31.822104,-6.062958,-3.158770,0.000000,-0.000000,1.528564,-58.089841,-62.569128
15965,993.637085,-32.675816,-42.148197,-1.918091,-32.395027,-6.810614,-3.304790,0.000000,-0.000000,1.531519,-58.023716,-62.518951
15966,1001.295776,-32.706970,-42.163895,-1.923645,-31.927235,-8.352960,-3.663453,0.000000,-0.000000,1.534473,-57.956836,-62.467845
15967,961.496460,-32.745312,-42.178688,-1.929199,-32.505749,-10.157856,-4.151436,0.000000,-0.000000,1.538916,-57.889199,-62.415810
15968,1041.430786,-32.776470,-42.194378,-1.934723,-33.098137,-11.554578,-4.537066,0.000000,-0.000000,1.543359,-57.820805,-62.362850
15969,1047.651978,-32.814823,-42.209160,-1.940277,-33.981903,-12.741199,-4.883260,0.000000,-0.000000,1.547778,-57.751656,-62.308964
15970,950.037659,-32.845993,-42.224838,-1.945831,-34.235523,-13.406657,-5.066011,0.000000,-0.000000,1.552222,-57.681750,-62.254156
15971,1013.739624,-32.884354,-42.239613,-1.951385,-34.243446,-13.819404,-5.173589,0.000000,-0.000000,1.556665,-57.611088,-62.198425
15972,993.355713,-32.923527,-42.260807,-1.958801,-35.522007,-14.960503,-5.537419,0.000000,-0.000000,1.561108,-57.539669,-62.141775
15973,1005.025513,-32.962708,-42.281994,-1.966217,-36.518208,-16.653198,-6.050755,0.000000,-0.000000,1.567041,-57.467495,-62.084207
15974,1053.315063,-32.994850,-42.305260,-1.980255,-36.550823,-18.356155,-7.440731,0.000000,-0.000000,1.572974,-57.394564,-62.025721
15975,1001.295776,-33.041233,-42.325527,-1.987671,-37.541576,-19.454908,-8.447904,0.000000,-0.000000,1.584204,-57.320877,-61.966321
15976,1017.562805,-33.081242,-42.353119,-1.996948,-39.199306,-20.741320,-8.448316,0.000000,-0.000000,1.590137,-57.246434,-61.906007
15977,938.848755,-33.121262,-42.380707,-2.006256,-39.191067,-22.442270,-8.625074,0.000000,-0.000000,1.597559,-57.171235,-61.844782
15978,1001.581665,-33.161438,-42.409462,-2.022156,-39.120514,-23.777374,-9.643017,0.000000,-0.000000,1.605005,-57.095280,-61.782646
15979,997.593567,-33.209480,-42.442547,-2.033325,-40.486809,-25.717310,-10.713371,0.000000,-0.000000,1.617725,-57.018570,-61.719602
15980,995.046509,-33.249523,-42.470108,-2.042603,-41.424809,-26.939043,-10.575636,0.000000,-0.000000,1.626660,-56.941104,-61.655652
15981,1007.334595,-33.297737,-42.504353,-2.060425,-42.195389,-28.029217,-11.406674,0.000000,-0.000000,1.634082,-56.862882,-61.590797
15982,999.583618,-33.338619,-42.538319,-2.071594,-42.893978,-29.714609,-12.272898,0.000000,-0.000000,1.648340,-56.783906,-61.525038
15983,1000.724365,-33.386703,-42.571362,-2.082764,-43.341228,-30.742912,-11.980988,0.000000,-0.000000,1.657275,-56.704175,-61.458379
15984,1006.178711,-33.427753,-42.606491,-2.100586,-43.726238,-31.681187,-12.693622,0.000000,-0.000000,1.666211,-56.623688,-61.390820
15985,993.074463,-33.476681,-42.645935,-2.113647,-44.071575,-33.196163,-13.456548,0.000000,-0.000000,1.680469,-56.542448,-61.322363
15986,1000.153687,-33.524803,-42.678947,-2.124878,-45.255341,-33.978081,-13.090784,0.000000,-0.000000,1.690918,-56.460453,-61.253010
15987,1000.438965,-33.565884,-42.714050,-2.142700,-45.090607,-33.992943,-13.492054,0.000000,-0.000000,1.699902,-56.377704,-61.182764
15988,999.583618,-33.614853,-42.753460,-2.155792,-45.084137,-34.874554,-14.041718,0.000000,-0.000000,1.714160,-56.294201,-61.111625
15989,1045.466187,-33.663006,-42.786438,-2.167023,-46.343140,-35.427750,-13.604452,0.000000,-0.000000,1.724634,-56.209945,-61.039596
15990,951.325989,-33.712822,-42.832245,-2.182007,-47.047325,-36.400467,-13.448996,0.000000,-0.000000,1.733618,-56.124936,-60.966679
15991,1007.045349,-33.761158,-42.866383,-2.199890,-47.329063,-37.093899,-14.190779,0.000000,-0.000000,1.745605,-56.039174,-60.892875
15992,1071.658691,-33.802971,-42.906673,-2.213013,-47.180187,-37.544136,-14.705544,0.000000,-0.000000,1.759912,-55.952660,-60.818186
15993,935.842834,-33.852001,-42.946026,-2.226166,-46.691963,-38.205414,-14.299709,0.000000,-0.000000,1.770410,-55.865394,-60.742615
15994,1007.045349,-33.900368,-42.980129,-2.244080,-46.869781,-37.478115,-14.544573,0.000000,-0.000000,1.780933,-55.777376,-60.666164
15995,994.764343,-33.949429,-43.019459,-2.257233,-47.398239,-37.263073,-14.831932,0.000000,-0.000000,1.795264,-55.688607,-60.588833
15996,1042.979126,-33.997669,-43.052361,-2.268524,-48.000854,-37.103382,-14.184181,0.000000,-0.000000,1.805786,-55.599087,-60.510626
15997,959.917603,-34.046906,-43.092846,-2.288330,-48.229404,-36.951023,-14.524859,0.000000,-0.000000,1.814819,-55.508816,-60.431545
15998,1000.153687,-34.087955,-43.126663,-2.299652,-47.127956,-36.774509,-14.707345,0.000000,-0.000000,1.830664,-55.417796,-60.351590
15999,992.231689,-34.137218,-43.167126,-2.319458,-46.550224,-36.820759,-14.931048,0.000000,-0.000000,1.839722,-55.326026,-60.270765
16000,1001.295776,-34.185509,-43.199986,-2.330780,-47.126873,-36.728794,-15.096553,0.000000,-0.000000,1.855566,-55.233507,-60.189071
16001,1005.313538,-34.233959,-43.234009,-2.348755,-47.522671,-35.849464,-14.994922,0.000000,-0.000000,1.864624,-55.140239,-60.106511
16002,1052.051270,-34.275055,-43.267788,-2.360077,-47.109528,-35.572182,-15.001701,0.000000,-0.000000,1.879004,-55.046223,-60.023086
16003,951.068054,-34.330750,-43.300850,-2.378052,-47.393196,-34.990799,-14.875351,0.000000,-0.000000,1.888062,-54.951460,-59.938799
16004,1000.724365,-34.371025,-43.328194,-2.387512,-47.196354,-33.453991,-14.445647,0.000000,-0.000000,1.902441,-54.855950,-59.853651
16005,1001.295776,-34.419525,-43.362179,-2.405518,-46.452053,-32.689461,-14.259588,0.000000,-0.000000,1.910010,-54.759694,-59.767646
